,img_name,total_objects,total_area
437,ImgROI_1394_Tile_00_Date_20240603.tif,2,372
438,ImgROI_1395_Tile_00_Date_20240603.tif,36,165313
439,ImgROI_1396_Tile_00_Date_20240603.tif,0,0
440,ImgROI_1397_Tile_00_Date_20240603.tif,8,4406
441,ImgROI_1398_Tile_00_Date_20240603.tif,52,267728
442,ImgROI_1399_Tile_00_Date_20240603.tif,32,262730
443,ImgROI_139_Tile_00_Date_20240603.tif,68,74980
444,ImgROI_13_Tile_00_Date_20240603.tif,73,83889
445,ImgROI_1400_Tile_00_Date_20240603.tif,154,113973
446,ImgROI_1401_Tile_00_Date_20240603.tif,79,52874
447,ImgROI_1402_Tile_00_Date_20240603.tif,16,184953
448,ImgROI_1403_Tile_00_Date_20240603.tif,7,19830
449,ImgROI_1404_Tile_00_Date_20240603.tif,140,83367
450,ImgROI_1405_Tile_00_Date_20240603.tif,82,393622
451,ImgROI_1406_Tile_00_Date_20240603.tif,49,71766
452,ImgROI_1407_Tile_00_Date_20240603.tif,9,2457
453,ImgROI_1408_Tile_00_Date_20240603.tif,22,23093
454,ImgROI_1409_Tile_00_Date_20240603.tif,0,0
455,ImgROI_140_Tile_00_Date_20240603.tif,25,289096
456,ImgROI_1410_Tile_00_Date_20240603.tif,13,211787
457,ImgROI_1411_Tile_00_Date_20240603.tif,18,424863
458,ImgROI_1412_Tile_00_Date_20240603.tif,0,0
459,ImgROI_1413_Tile_00_Date_20240603.tif,11,60087
460,ImgROI_1414_Tile_00_Date_20240603.tif,23,64105
461,ImgROI_1415_Tile_00_Date_20240603.tif,158,321383
462,ImgROI_1416_Tile_00_Date_20240603.tif,35,206521
463,ImgROI_1417_Tile_00_Date_20240603.tif,72,225400
464,ImgROI_1418_Tile_00_Date_20240603.tif,7,3733
465,ImgROI_1419_Tile_00_Date_20240603.tif,48,9128
466,ImgROI_141_Tile_00_Date_20240603.tif,77,115832
467,ImgROI_1420_Tile_00_Date_20240603.tif,27,263974
468,ImgROI_1421_Tile_00_Date_20240603.tif,35,176643
469,ImgROI_1422_Tile_00_Date_20240603.tif,54,236038
470,ImgROI_1423_Tile_00_Date_20240603.tif,0,0
471,ImgROI_1424_Tile_00_Date_20240603.tif,0,0
472,ImgROI_1425_Tile_00_Date_20240603.tif,101,309742
473,ImgROI_1426_Tile_00_Date_20240603.tif,41,152685
474,ImgROI_1427_Tile_00_Date_20240603.tif,56,31523
475,ImgROI_1428_Tile_00_Date_20240603.tif,85,305800
476,ImgROI_1429_Tile_00_Date_20240603.tif,9,5426
477,ImgROI_142_Tile_00_Date_20240603.tif,36,61916
478,ImgROI_1430_Tile_00_Date_20240603.tif,59,335812
479,ImgROI_1431_Tile_00_Date_20240603.tif,35,198943
480,ImgROI_1432_Tile_00_Date_20240603.tif,27,66996
481,ImgROI_1433_Tile_00_Date_20240603.tif,4,4316
482,ImgROI_1434_Tile_00_Date_20240603.tif,73,317151
483,ImgROI_1435_Tile_00_Date_20240603.tif,37,261165
484,ImgROI_1436_Tile_00_Date_20240603.tif,82,263317
485,ImgROI_1437_Tile_00_Date_20240603.tif,50,20157
486,ImgROI_1438_Tile_00_Date_20240603.tif,16,39707
487,ImgROI_1439_Tile_00_Date_20240603.tif,61,42953
488,ImgROI_143_Tile_00_Date_20240603.tif,57,74955
489,ImgROI_1440_Tile_00_Date_20240603.tif,2,36
490,ImgROI_1441_Tile_00_Date_20240603.tif,23,322311
491,ImgROI_1442_Tile_00_Date_20240603.tif,40,254660
492,ImgROI_1443_Tile_00_Date_20240603.tif,36,230493
493,ImgROI_1444_Tile_00_Date_20240603.tif,18,98958
494,ImgROI_1445_Tile_00_Date_20240603.tif,20,267725
495,ImgROI_1446_Tile_00_Date_20240603.tif,30,28559
496,ImgROI_1447_Tile_00_Date_20240603.tif,18,148142
497,ImgROI_1448_Tile_00_Date_20240603.tif,3,201
498,ImgROI_1449_Tile_00_Date_20240603.tif,54,208913
499,ImgROI_144_Tile_00_Date_20240603.tif,32,296134
500,ImgROI_1450_Tile_00_Date_20240603.tif,21,61943
501,ImgROI_1451_Tile_00_Date_20240603.tif,46,470794
502,ImgROI_1452_Tile_00_Date_20240603.tif,0,0
503,ImgROI_1453_Tile_00_Date_20240603.tif,30,182541
504,ImgROI_1454_Tile_00_Date_20240603.tif,24,39532
505,ImgROI_1455_Tile_00_Date_20240603.tif,7,5673
506,ImgROI_1456_Tile_00_Date_20240603.tif,12,270171
507,ImgROI_1457_Tile_00_Date_20240603.tif,1,29
508,ImgROI_1458_Tile_00_Date_20240603.tif,31,26394
509,ImgROI_1459_Tile_00_Date_20240603.tif,36,42024
510,ImgROI_145_Tile_00_Date_20240603.tif,0,0
511,ImgROI_1460_Tile_00_Date_20240603.tif,25,754043
512,ImgROI_1461_Tile_00_Date_20240603.tif,8,79400
513,ImgROI_1462_Tile_00_Date_20240603.tif,65,111129
514,ImgROI_1463_Tile_00_Date_20240603.tif,39,122234
515,ImgROI_1464_Tile_00_Date_20240603.tif,25,168696
516,ImgROI_1465_Tile_00_Date_20240603.tif,36,306114
517,ImgROI_1466_Tile_00_Date_20240603.tif,2,895
518,ImgROI_1467_Tile_00_Date_20240603.tif,30,30765
519,ImgROI_1468_Tile_00_Date_20240603.tif,42,242414
520,ImgROI_1469_Tile_00_Date_20240603.tif,33,102875
521,ImgROI_146_Tile_00_Date_20240603.tif,28,265350
522,ImgROI_1470_Tile_00_Date_20240603.tif,13,3317
523,ImgROI_1471_Tile_00_Date_20240603.tif,28,197336
524,ImgROI_1472_Tile_00_Date_20240603.tif,10,48268
525,ImgROI_1473_Tile_00_Date_20240603.tif,7,264685
526,ImgROI_1474_Tile_00_Date_20240603.tif,9,263106
527,ImgROI_1475_Tile_00_Date_20240603.tif,49,18295
528,ImgROI_1476_Tile_00_Date_20240603.tif,49,18816
529,ImgROI_1477_Tile_00_Date_20240603.tif,132,362946
530,ImgROI_1478_Tile_00_Date_20240603.tif,121,318301
531,ImgROI_1479_Tile_00_Date_20240603.tif,4,2249
532,ImgROI_147_Tile_00_Date_20240603.tif,80,78784
533,ImgROI_1480_Tile_00_Date_20240603.tif,23,334505
534,ImgROI_1481_Tile_00_Date_20240603.tif,1,332
535,ImgROI_1482_Tile_00_Date_20240603.tif,11,7932
536,ImgROI_1483_Tile_00_Date_20240603.tif,28,31543
537,ImgROI_1484_Tile_00_Date_20240603.tif,28,337629
538,ImgROI_1485_Tile_00_Date_20240603.tif,54,297286
539,ImgROI_1486_Tile_00_Date_20240603.tif,41,20023
540,ImgROI_1487_Tile_00_Date_20240603.tif,10,11768
541,ImgROI_1488_Tile_00_Date_20240603.tif,0,0
542,ImgROI_1489_Tile_00_Date_20240603.tif,40,320946
543,ImgROI_148_Tile_00_Date_20240603.tif,47,16127
544,ImgROI_1490_Tile_00_Date_20240603.tif,115,285826
545,ImgROI_1491_Tile_00_Date_20240603.tif,4,1013
546,ImgROI_1492_Tile_00_Date_20240603.tif,20,7910
547,ImgROI_1493_Tile_00_Date_20240603.tif,48,35350
548,ImgROI_1494_Tile_00_Date_20240603.tif,103,287793
549,ImgROI_1495_Tile_00_Date_20240603.tif,31,276106
550,ImgROI_1496_Tile_00_Date_20240603.tif,58,76082
551,ImgROI_1497_Tile_00_Date_20240603.tif,54,31101
552,ImgROI_1498_Tile_00_Date_20240603.tif,26,30876
553,ImgROI_1499_Tile_00_Date_20240603.tif,24,15820
554,ImgROI_149_Tile_00_Date_20240603.tif,64,227872
555,ImgROI_14_Tile_00_Date_20240603.tif,28,101220
556,ImgROI_1500_Tile_00_Date_20240603.tif,80,396951
557,ImgROI_1501_Tile_00_Date_20240603.tif,11,4375
558,ImgROI_1502_Tile_00_Date_20240603.tif,7,2067
559,ImgROI_1503_Tile_00_Date_20240603.tif,65,390297
560,ImgROI_1504_Tile_00_Date_20240603.tif,14,1260
561,ImgROI_1505_Tile_00_Date_20240603.tif,19,56826
562,ImgROI_1506_Tile_00_Date_20240603.tif,4,256362
563,ImgROI_1507_Tile_00_Date_20240603.tif,17,84545
564,ImgROI_1508_Tile_00_Date_20240603.tif,6,217948
565,ImgROI_1509_Tile_00_Date_20240603.tif,20,279592
566,ImgROI_150_Tile_00_Date_20240603.tif,190,314127
567,ImgROI_1510_Tile_00_Date_20240603.tif,27,306487
568,ImgROI_1511_Tile_00_Date_20240603.tif,19,4495
569,ImgROI_1512_Tile_00_Date_20240603.tif,1,6859
570,ImgROI_1513_Tile_00_Date_20240603.tif,73,61509
571,ImgROI_1514_Tile_00_Date_20240603.tif,64,247840
572,ImgROI_1515_Tile_00_Date_20240603.tif,16,258255
573,ImgROI_1516_Tile_00_Date_20240603.tif,4,2029
574,ImgROI_1517_Tile_00_Date_20240603.tif,92,23607
575,ImgROI_1518_Tile_00_Date_20240603.tif,0,0
576,ImgROI_1519_Tile_00_Date_20240603.tif,17,262504
577,ImgROI_151_Tile_00_Date_20240603.tif,33,61253
578,ImgROI_1520_Tile_00_Date_20240603.tif,92,27850
579,ImgROI_1521_Tile_00_Date_20240603.tif,243,93217
580,ImgROI_1522_Tile_00_Date_20240603.tif,72,51498
581,ImgROI_1523_Tile_00_Date_20240603.tif,102,272279
582,ImgROI_1524_Tile_00_Date_20240603.tif,0,0
583,ImgROI_1525_Tile_00_Date_20240603.tif,100,161593
584,ImgROI_1526_Tile_00_Date_20240603.tif,53,131567
585,ImgROI_1527_Tile_00_Date_20240603.tif,14,35639
586,ImgROI_1528_Tile_00_Date_20240603.tif,139,374932
587,ImgROI_1529_Tile_00_Date_20240603.tif,130,393758
588,ImgROI_152_Tile_00_Date_20240603.tif,0,0
589,ImgROI_1530_Tile_00_Date_20240603.tif,14,7750
590,ImgROI_1531_Tile_00_Date_20240603.tif,16,28828
591,ImgROI_1532_Tile_00_Date_20240603.tif,26,126472
592,ImgROI_1533_Tile_00_Date_20240603.tif,22,507389
593,ImgROI_1534_Tile_00_Date_20240603.tif,36,66419
594,ImgROI_1535_Tile_00_Date_20240603.tif,51,51536
595,ImgROI_1536_Tile_00_Date_20240603.tif,153,328132
596,ImgROI_1537_Tile_00_Date_20240603.tif,164,113410
597,ImgROI_1538_Tile_00_Date_20240603.tif,132,267388
598,ImgROI_1539_Tile_00_Date_20240603.tif,148,257787
599,ImgROI_153_Tile_00_Date_20240603.tif,67,368002
600,ImgROI_1540_Tile_00_Date_20240603.tif,109,198169
601,ImgROI_1541_Tile_00_Date_20240603.tif,247,129556
602,ImgROI_1542_Tile_00_Date_20240603.tif,178,99116
603,ImgROI_1543_Tile_00_Date_20240603.tif,4,1286
604,ImgROI_1544_Tile_00_Date_20240603.tif,280,185502
605,ImgROI_1545_Tile_00_Date_20240603.tif,78,130448
606,ImgROI_1546_Tile_00_Date_20240603.tif,73,94638
607,ImgROI_1547_Tile_00_Date_20240603.tif,5,6354
608,ImgROI_1548_Tile_00_Date_20240603.tif,4,258007
609,ImgROI_1549_Tile_00_Date_20240603.tif,6,2357
610,ImgROI_154_Tile_00_Date_20240603.tif,81,186610
611,ImgROI_1550_Tile_00_Date_20240603.tif,19,16521
612,ImgROI_1551_Tile_00_Date_20240603.tif,81,116998
613,ImgROI_1552_Tile_00_Date_20240603.tif,165,98187
614,ImgROI_1553_Tile_00_Date_20240603.tif,96,325035
615,ImgROI_1554_Tile_00_Date_20240603.tif,118,172170
616,ImgROI_1555_Tile_00_Date_20240603.tif,140,359075
617,ImgROI_1556_Tile_00_Date_20240603.tif,25,7310
618,ImgROI_1557_Tile_00_Date_20240603.tif,0,0
619,ImgROI_1558_Tile_00_Date_20240603.tif,153,197144
620,ImgROI_1559_Tile_00_Date_20240603.tif,125,339485
621,ImgROI_155_Tile_00_Date_20240603.tif,39,24777
622,ImgROI_1560_Tile_00_Date_20240603.tif,0,0
623,ImgROI_1561_Tile_00_Date_20240603.tif,21,11110
624,ImgROI_1562_Tile_00_Date_20240603.tif,90,70591
625,ImgROI_1563_Tile_00_Date_20240603.tif,12,259960
626,ImgROI_1564_Tile_00_Date_20240603.tif,10,258971
627,ImgROI_1565_Tile_00_Date_20240603.tif,99,90515
628,ImgROI_1566_Tile_00_Date_20240603.tif,25,41929
629,ImgROI_1567_Tile_00_Date_20240603.tif,5,1125
630,ImgROI_1568_Tile_00_Date_20240603.tif,67,62501
631,ImgROI_1569_Tile_00_Date_20240603.tif,5,244585
632,ImgROI_156_Tile_00_Date_20240603.tif,39,299458
633,ImgROI_1570_Tile_00_Date_20240603.tif,197,349517
634,ImgROI_1571_Tile_00_Date_20240603.tif,183,111307
635,ImgROI_1572_Tile_00_Date_20240603.tif,175,112128
636,ImgROI_1573_Tile_00_Date_20240603.tif,5,1093
637,ImgROI_1574_Tile_00_Date_20240603.tif,67,43381
638,ImgROI_1575_Tile_00_Date_20240603.tif,25,25695
639,ImgROI_1576_Tile_00_Date_20240603.tif,101,189325
640,ImgROI_1577_Tile_00_Date_20240603.tif,48,276084
641,ImgROI_1578_Tile_00_Date_20240603.tif,16,44515
642,ImgROI_1579_Tile_00_Date_20240603.tif,28,119298
643,ImgROI_157_Tile_00_Date_20240603.tif,3,10650
644,ImgROI_1580_Tile_00_Date_20240603.tif,75,127345
645,ImgROI_1581_Tile_00_Date_20240603.tif,29,35608
646,ImgROI_1582_Tile_00_Date_20240603.tif,40,33948
647,ImgROI_1583_Tile_00_Date_20240603.tif,106,57676
648,ImgROI_1584_Tile_00_Date_20240603.tif,28,56903
649,ImgROI_1585_Tile_00_Date_20240603.tif,0,0
650,ImgROI_1586_Tile_00_Date_20240603.tif,127,341412
651,ImgROI_1587_Tile_00_Date_20240603.tif,131,156519
652,ImgROI_1588_Tile_00_Date_20240603.tif,221,203889
653,ImgROI_1589_Tile_00_Date_20240603.tif,0,0
654,ImgROI_158_Tile_00_Date_20240603.tif,29,304154
655,ImgROI_1590_Tile_00_Date_20240603.tif,108,81446
656,ImgROI_1591_Tile_00_Date_20240603.tif,25,266732
657,ImgROI_1592_Tile_00_Date_20240603.tif,24,6686
658,ImgROI_1593_Tile_00_Date_20240603.tif,138,280402
659,ImgROI_1594_Tile_00_Date_20240603.tif,81,151710
660,ImgROI_1595_Tile_00_Date_20240603.tif,13,260386
661,ImgROI_1596_Tile_00_Date_20240603.tif,3,775
662,ImgROI_1597_Tile_00_Date_20240603.tif,4,1448
663,ImgROI_1598_Tile_00_Date_20240603.tif,78,138140
664,ImgROI_1599_Tile_00_Date_20240603.tif,200,69489
665,ImgROI_159_Tile_00_Date_20240603.tif,40,88019
666,ImgROI_15_Tile_00_Date_20240603.tif,25,85451
667,ImgROI_1600_Tile_00_Date_20240603.tif,35,235226
668,ImgROI_1601_Tile_00_Date_20240603.tif,0,0
669,ImgROI_1602_Tile_00_Date_20240603.tif,13,18109
670,ImgROI_1603_Tile_00_Date_20240603.tif,335,365790
671,ImgROI_1604_Tile_00_Date_20240603.tif,15,37171
672,ImgROI_1605_Tile_00_Date_20240603.tif,96,267497
673,ImgROI_1606_Tile_00_Date_20240603.tif,55,79170
674,ImgROI_1607_Tile_00_Date_20240603.tif,97,59422
675,ImgROI_1608_Tile_00_Date_20240603.tif,111,183324
676,ImgROI_1609_Tile_00_Date_20240603.tif,35,29326
677,ImgROI_160_Tile_00_Date_20240603.tif,208,398557
678,ImgROI_1610_Tile_00_Date_20240603.tif,145,172872
679,ImgROI_1611_Tile_00_Date_20240603.tif,125,71182
680,ImgROI_1612_Tile_00_Date_20240603.tif,213,337700
681,ImgROI_1613_Tile_00_Date_20240603.tif,18,3173
682,ImgROI_1614_Tile_00_Date_20240603.tif,138,392226
683,ImgROI_1615_Tile_00_Date_20240603.tif,224,396279
684,ImgROI_1616_Tile_00_Date_20240603.tif,78,147944
685,ImgROI_1617_Tile_00_Date_20240603.tif,50,69187
686,ImgROI_1618_Tile_00_Date_20240603.tif,76,133620
687,ImgROI_1619_Tile_00_Date_20240603.tif,15,8094
688,ImgROI_161_Tile_00_Date_20240603.tif,36,280460
689,ImgROI_1620_Tile_00_Date_20240603.tif,74,140945
690,ImgROI_1621_Tile_00_Date_20240603.tif,20,14434
691,ImgROI_1622_Tile_00_Date_20240603.tif,123,123460
692,ImgROI_1623_Tile_00_Date_20240603.tif,40,94166
693,ImgROI_1624_Tile_00_Date_20240603.tif,113,247725
694,ImgROI_1625_Tile_00_Date_20240603.tif,33,37580
695,ImgROI_1626_Tile_00_Date_20240603.tif,58,79990
696,ImgROI_1627_Tile_00_Date_20240603.tif,0,0
697,ImgROI_1628_Tile_00_Date_20240603.tif,31,262845
698,ImgROI_1629_Tile_00_Date_20240603.tif,20,63558
699,ImgROI_162_Tile_00_Date_20240603.tif,5,2086
700,ImgROI_1630_Tile_00_Date_20240603.tif,48,285317
701,ImgROI_1631_Tile_00_Date_20240603.tif,50,370822
702,ImgROI_1632_Tile_00_Date_20240603.tif,14,22041
703,ImgROI_1633_Tile_00_Date_20240603.tif,101,143765
704,ImgROI_1634_Tile_00_Date_20240603.tif,76,336642
705,ImgROI_1635_Tile_00_Date_20240603.tif,45,263243
706,ImgROI_1636_Tile_00_Date_20240603.tif,21,55542
707,ImgROI_1637_Tile_00_Date_20240603.tif,27,167075
708,ImgROI_1638_Tile_00_Date_20240603.tif,50,61443
709,ImgROI_1639_Tile_00_Date_20240603.tif,38,90138
710,ImgROI_163_Tile_00_Date_20240603.tif,72,158656
711,ImgROI_1640_Tile_00_Date_20240603.tif,97,8861
712,ImgROI_1641_Tile_00_Date_20240603.tif,14,8124
713,ImgROI_1642_Tile_00_Date_20240603.tif,101,43955
714,ImgROI_1643_Tile_00_Date_20240603.tif,214,357776
715,ImgROI_1644_Tile_00_Date_20240603.tif,0,0
716,ImgROI_1645_Tile_00_Date_20240603.tif,197,268955
717,ImgROI_1646_Tile_00_Date_20240603.tif,18,5657
718,ImgROI_1647_Tile_00_Date_20240603.tif,61,400822
719,ImgROI_1648_Tile_00_Date_20240603.tif,70,420877
720,ImgROI_1649_Tile_00_Date_20240603.tif,143,48051
721,ImgROI_164_Tile_00_Date_20240603.tif,90,48154
722,ImgROI_1650_Tile_00_Date_20240603.tif,0,0
723,ImgROI_1651_Tile_00_Date_20240603.tif,38,184576
724,ImgROI_1652_Tile_00_Date_20240603.tif,38,18743
725,ImgROI_1653_Tile_00_Date_20240603.tif,135,160845
726,ImgROI_1654_Tile_00_Date_20240603.tif,117,372055
727,ImgROI_1655_Tile_00_Date_20240603.tif,4,2021
728,ImgROI_1656_Tile_00_Date_20240603.tif,106,91983
729,ImgROI_1657_Tile_00_Date_20240603.tif,95,143006
730,ImgROI_1658_Tile_00_Date_20240603.tif,175,173632
731,ImgROI_1659_Tile_00_Date_20240603.tif,188,218777
732,ImgROI_165_Tile_00_Date_20240603.tif,131,276710
733,ImgROI_1660_Tile_00_Date_20240603.tif,156,92611
734,ImgROI_1661_Tile_00_Date_20240603.tif,130,85990
735,ImgROI_1662_Tile_00_Date_20240603.tif,13,4512
736,ImgROI_1663_Tile_00_Date_20240603.tif,110,288770
737,ImgROI_1664_Tile_00_Date_20240603.tif,107,95744
738,ImgROI_1665_Tile_00_Date_20240603.tif,64,112821
739,ImgROI_1666_Tile_00_Date_20240603.tif,114,186037
740,ImgROI_1667_Tile_00_Date_20240603.tif,142,138552
741,ImgROI_1668_Tile_00_Date_20240603.tif,84,66644
742,ImgROI_1669_Tile_00_Date_20240603.tif,24,293950
743,ImgROI_166_Tile_00_Date_20240603.tif,47,58968
744,ImgROI_1670_Tile_00_Date_20240603.tif,120,102586
745,ImgROI_1671_Tile_00_Date_20240603.tif,18,4267
746,ImgROI_1672_Tile_00_Date_20240603.tif,32,50325
747,ImgROI_1673_Tile_00_Date_20240603.tif,62,304471
748,ImgROI_1674_Tile_00_Date_20240603.tif,82,150155
749,ImgROI_1675_Tile_00_Date_20240603.tif,153,328494
750,ImgROI_1676_Tile_00_Date_20240603.tif,122,68105
751,ImgROI_1677_Tile_00_Date_20240603.tif,154,105746
752,ImgROI_1678_Tile_00_Date_20240603.tif,28,13853
753,ImgROI_1679_Tile_00_Date_20240603.tif,34,40257
754,ImgROI_167_Tile_00_Date_20240603.tif,66,41315
755,ImgROI_1680_Tile_00_Date_20240603.tif,0,0
756,ImgROI_1681_Tile_00_Date_20240603.tif,60,458871
757,ImgROI_1682_Tile_00_Date_20240603.tif,35,125245
758,ImgROI_1683_Tile_00_Date_20240603.tif,74,171610
759,ImgROI_1684_Tile_00_Date_20240603.tif,54,107524
760,ImgROI_1685_Tile_00_Date_20240603.tif,134,227388
761,ImgROI_1686_Tile_00_Date_20240603.tif,146,201134
762,ImgROI_1687_Tile_00_Date_20240603.tif,143,186438
763,ImgROI_1688_Tile_00_Date_20240603.tif,48,11563
764,ImgROI_1689_Tile_00_Date_20240603.tif,2,128
765,ImgROI_168_Tile_00_Date_20240603.tif,44,10560
766,ImgROI_1690_Tile_00_Date_20240603.tif,32,61739
767,ImgROI_1691_Tile_00_Date_20240603.tif,0,0
768,ImgROI_1692_Tile_00_Date_20240603.tif,33,40964
769,ImgROI_1693_Tile_00_Date_20240603.tif,17,43685
770,ImgROI_1694_Tile_00_Date_20240603.tif,136,269375
771,ImgROI_1695_Tile_00_Date_20240603.tif,148,135166
772,ImgROI_1696_Tile_00_Date_20240603.tif,60,13220
773,ImgROI_1697_Tile_00_Date_20240603.tif,9,7954
774,ImgROI_1698_Tile_00_Date_20240603.tif,71,324736
775,ImgROI_1699_Tile_00_Date_20240603.tif,150,231480
776,ImgROI_169_Tile_00_Date_20240603.tif,18,103678
777,ImgROI_16_Tile_00_Date_20240603.tif,32,307106
778,ImgROI_1700_Tile_00_Date_20240603.tif,82,166980
779,ImgROI_1701_Tile_00_Date_20240603.tif,47,67643
780,ImgROI_1702_Tile_00_Date_20240603.tif,208,172099
781,ImgROI_1703_Tile_00_Date_20240603.tif,74,27128
782,ImgROI_1704_Tile_00_Date_20240603.tif,30,50073
783,ImgROI_1705_Tile_00_Date_20240603.tif,145,116279
784,ImgROI_1706_Tile_00_Date_20240603.tif,191,394000
785,ImgROI_1707_Tile_00_Date_20240603.tif,179,252795
786,ImgROI_1708_Tile_00_Date_20240603.tif,64,62853
787,ImgROI_1709_Tile_00_Date_20240603.tif,14,2646
788,ImgROI_170_Tile_00_Date_20240603.tif,204,270349
789,ImgROI_1710_Tile_00_Date_20240603.tif,14,13790
790,ImgROI_1711_Tile_00_Date_20240603.tif,40,27166
791,ImgROI_1712_Tile_00_Date_20240603.tif,35,106683
792,ImgROI_1713_Tile_00_Date_20240603.tif,89,240235
793,ImgROI_1714_Tile_00_Date_20240603.tif,161,353454
794,ImgROI_1715_Tile_00_Date_20240603.tif,23,402358
795,ImgROI_1716_Tile_00_Date_20240603.tif,0,0
796,ImgROI_1717_Tile_00_Date_20240603.tif,0,0
797,ImgROI_1718_Tile_00_Date_20240603.tif,22,4848
798,ImgROI_1719_Tile_00_Date_20240603.tif,129,94948
799,ImgROI_171_Tile_00_Date_20240603.tif,135,224050
800,ImgROI_1720_Tile_00_Date_20240603.tif,44,425088
801,ImgROI_1721_Tile_00_Date_20240603.tif,165,300731
802,ImgROI_1722_Tile_00_Date_20240603.tif,58,55593
803,ImgROI_1723_Tile_00_Date_20240603.tif,234,48922
804,ImgROI_1724_Tile_00_Date_20240603.tif,7,8312
805,ImgROI_1725_Tile_00_Date_20240603.tif,15,19513
806,ImgROI_1726_Tile_00_Date_20240603.tif,5,683
807,ImgROI_1727_Tile_00_Date_20240603.tif,119,144846
808,ImgROI_1728_Tile_00_Date_20240603.tif,40,315324
809,ImgROI_1729_Tile_00_Date_20240603.tif,141,95097
810,ImgROI_172_Tile_00_Date_20240603.tif,128,136379
811,ImgROI_1730_Tile_00_Date_20240603.tif,20,41891
812,ImgROI_1731_Tile_00_Date_20240603.tif,45,83364
813,ImgROI_1732_Tile_00_Date_20240603.tif,111,214049
814,ImgROI_1733_Tile_00_Date_20240603.tif,124,185074
815,ImgROI_1734_Tile_00_Date_20240603.tif,169,185815
816,ImgROI_1735_Tile_00_Date_20240603.tif,120,303234
817,ImgROI_1736_Tile_00_Date_20240603.tif,5,258298
818,ImgROI_1737_Tile_00_Date_20240603.tif,179,142814
819,ImgROI_1738_Tile_00_Date_20240603.tif,0,0
820,ImgROI_1739_Tile_00_Date_20240603.tif,4,503
821,ImgROI_173_Tile_00_Date_20240603.tif,0,0
822,ImgROI_1740_Tile_00_Date_20240603.tif,101,42403
823,ImgROI_1741_Tile_00_Date_20240603.tif,0,0
824,ImgROI_1742_Tile_00_Date_20240603.tif,161,73525
825,ImgROI_1743_Tile_00_Date_20240603.tif,185,102480
826,ImgROI_1744_Tile_00_Date_20240603.tif,10,2898
827,ImgROI_1745_Tile_00_Date_20240603.tif,59,289611
828,ImgROI_1746_Tile_00_Date_20240603.tif,36,35346
829,ImgROI_1747_Tile_00_Date_20240603.tif,1,257
830,ImgROI_1748_Tile_00_Date_20240603.tif,192,129296
831,ImgROI_1749_Tile_00_Date_20240603.tif,168,190597
832,ImgROI_174_Tile_00_Date_20240603.tif,94,160649
833,ImgROI_1750_Tile_00_Date_20240603.tif,6,3687
834,ImgROI_1751_Tile_00_Date_20240603.tif,3,257619
835,ImgROI_1752_Tile_00_Date_20240603.tif,7,1337
836,ImgROI_1753_Tile_00_Date_20240603.tif,0,0
837,ImgROI_1754_Tile_00_Date_20240603.tif,138,180581
838,ImgROI_1755_Tile_00_Date_20240603.tif,30,316988
839,ImgROI_1756_Tile_00_Date_20240603.tif,133,50433
840,ImgROI_1757_Tile_00_Date_20240603.tif,164,95019
841,ImgROI_1758_Tile_00_Date_20240603.tif,170,78961
842,ImgROI_1759_Tile_00_Date_20240603.tif,71,68787
843,ImgROI_175_Tile_00_Date_20240603.tif,124,224731
844,ImgROI_1760_Tile_00_Date_20240603.tif,1,257567
845,ImgROI_1761_Tile_00_Date_20240603.tif,2,336
846,ImgROI_1762_Tile_00_Date_20240603.tif,12,12689
847,ImgROI_1763_Tile_00_Date_20240603.tif,49,64324
848,ImgROI_1764_Tile_00_Date_20240603.tif,87,127968
849,ImgROI_1765_Tile_00_Date_20240603.tif,134,184486
850,ImgROI_1766_Tile_00_Date_20240603.tif,49,54975
851,ImgROI_1767_Tile_00_Date_20240603.tif,90,91966
852,ImgROI_1768_Tile_00_Date_20240603.tif,86,450092
853,ImgROI_1769_Tile_00_Date_20240603.tif,35,52941
854,ImgROI_176_Tile_00_Date_20240603.tif,50,159946
855,ImgROI_1770_Tile_00_Date_20240603.tif,195,300583
856,ImgROI_1771_Tile_00_Date_20240603.tif,44,85804
857,ImgROI_1772_Tile_00_Date_20240603.tif,29,53270
858,ImgROI_1773_Tile_00_Date_20240603.tif,123,304509
859,ImgROI_1774_Tile_00_Date_20240603.tif,112,188855
860,ImgROI_1775_Tile_00_Date_20240603.tif,18,11851
861,ImgROI_1776_Tile_00_Date_20240603.tif,26,31368
862,ImgROI_1777_Tile_00_Date_20240603.tif,5,257566
863,ImgROI_1778_Tile_00_Date_20240603.tif,3,1008
864,ImgROI_1779_Tile_00_Date_20240603.tif,96,305955
865,ImgROI_177_Tile_00_Date_20240603.tif,14,47770
866,ImgROI_1780_Tile_00_Date_20240603.tif,165,98398
867,ImgROI_1781_Tile_00_Date_20240603.tif,166,330327
868,ImgROI_1782_Tile_00_Date_20240603.tif,158,106681
869,ImgROI_1783_Tile_00_Date_20240603.tif,126,73020
870,ImgROI_1784_Tile_00_Date_20240603.tif,7,1677
871,ImgROI_1785_Tile_00_Date_20240603.tif,66,224590
872,ImgROI_1786_Tile_00_Date_20240603.tif,25,90254
873,ImgROI_1787_Tile_00_Date_20240603.tif,0,0
874,ImgROI_1788_Tile_00_Date_20240603.tif,90,194089
875,ImgROI_1789_Tile_00_Date_20240603.tif,112,298124
