,img_name,total_objects,total_area
381,ImgROI_1343_Tile_00_Date_20240603.tif,76,369330
382,ImgROI_1344_Tile_00_Date_20240603.tif,17,16191
383,ImgROI_1345_Tile_00_Date_20240603.tif,48,37426
384,ImgROI_1346_Tile_00_Date_20240603.tif,31,366366
385,ImgROI_1347_Tile_00_Date_20240603.tif,3,2801
386,ImgROI_1348_Tile_00_Date_20240603.tif,11,13081
387,ImgROI_1349_Tile_00_Date_20240603.tif,6,353435
388,ImgROI_134_Tile_00_Date_20240603.tif,0,0
389,ImgROI_1350_Tile_00_Date_20240603.tif,77,307442
390,ImgROI_1351_Tile_00_Date_20240603.tif,3,4670
391,ImgROI_1352_Tile_00_Date_20240603.tif,155,317227
392,ImgROI_1353_Tile_00_Date_20240603.tif,129,315483
393,ImgROI_1354_Tile_00_Date_20240603.tif,48,18492
394,ImgROI_1355_Tile_00_Date_20240603.tif,57,371045
395,ImgROI_1356_Tile_00_Date_20240603.tif,57,325039
396,ImgROI_1357_Tile_00_Date_20240603.tif,29,80042
397,ImgROI_1358_Tile_00_Date_20240603.tif,29,21218
398,ImgROI_1359_Tile_00_Date_20240603.tif,0,0
399,ImgROI_135_Tile_00_Date_20240603.tif,24,310977
400,ImgROI_1360_Tile_00_Date_20240603.tif,1,40
401,ImgROI_1361_Tile_00_Date_20240603.tif,32,274569
402,ImgROI_1362_Tile_00_Date_20240603.tif,5,1214
403,ImgROI_1363_Tile_00_Date_20240603.tif,64,302152
404,ImgROI_1364_Tile_00_Date_20240603.tif,32,289001
405,ImgROI_1365_Tile_00_Date_20240603.tif,107,338373
406,ImgROI_1366_Tile_00_Date_20240603.tif,43,39985
407,ImgROI_1367_Tile_00_Date_20240603.tif,124,96603
408,ImgROI_1368_Tile_00_Date_20240603.tif,126,61535
409,ImgROI_1369_Tile_00_Date_20240603.tif,16,17379
410,ImgROI_136_Tile_00_Date_20240603.tif,15,26998
411,ImgROI_1370_Tile_00_Date_20240603.tif,124,487095
412,ImgROI_1371_Tile_00_Date_20240603.tif,19,8153
413,ImgROI_1372_Tile_00_Date_20240603.tif,103,62711
414,ImgROI_1373_Tile_00_Date_20240603.tif,114,114672
415,ImgROI_1374_Tile_00_Date_20240603.tif,144,405025
416,ImgROI_1375_Tile_00_Date_20240603.tif,30,468538
417,ImgROI_1376_Tile_00_Date_20240603.tif,14,4542
418,ImgROI_1377_Tile_00_Date_20240603.tif,5,509
419,ImgROI_1378_Tile_00_Date_20240603.tif,51,4772
420,ImgROI_1379_Tile_00_Date_20240603.tif,56,283025
421,ImgROI_137_Tile_00_Date_20240603.tif,53,389469
422,ImgROI_1380_Tile_00_Date_20240603.tif,197,202044
423,ImgROI_1381_Tile_00_Date_20240603.tif,67,383744
424,ImgROI_1382_Tile_00_Date_20240603.tif,6,56800
425,ImgROI_1383_Tile_00_Date_20240603.tif,19,6000
426,ImgROI_1384_Tile_00_Date_20240603.tif,65,318428
427,ImgROI_1385_Tile_00_Date_20240603.tif,80,315581
428,ImgROI_1386_Tile_00_Date_20240603.tif,3,9147
429,ImgROI_1387_Tile_00_Date_20240603.tif,46,259604
430,ImgROI_1388_Tile_00_Date_20240603.tif,21,22975
431,ImgROI_1389_Tile_00_Date_20240603.tif,116,354139
432,ImgROI_138_Tile_00_Date_20240603.tif,9,4767
433,ImgROI_1390_Tile_00_Date_20240603.tif,158,432542
434,ImgROI_1391_Tile_00_Date_20240603.tif,20,20368
435,ImgROI_1392_Tile_00_Date_20240603.tif,65,37026
436,ImgROI_1393_Tile_00_Date_20240603.tif,130,331423
