name,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage
ImgROI_0_Tile_19_Date_20240807.tif,8.478357286249087,8.417978742903196,8.396225031693362,115,129260,0,0.0
ImgROI_0_Tile_19_Date_20240812.tif,3.22225480475758,3.5708336746633003,3.7366661802293284,33,39349,50207,76.61
ImgROI_0_Tile_19_Date_20240817.tif,8.399088546350015,8.42340786816181,8.4367825265756,117,147224,0,0.0
ImgROI_0_Tile_19_Date_20240822.tif,2.891181948055838,2.860440228688082,2.944703067025627,31,20326,33353,50.89
ImgROI_0_Tile_19_Date_20240827.tif,8.513518142469986,8.486450702097033,8.563777293175047,114,133003,0,0.0
ImgROI_0_Tile_19_Date_20240901.tif,8.486904498380362,8.570996966232554,8.570716050384606,126,134948,0,0.0
ImgROI_0_Tile_19_Date_20240906.tif,8.67940274358089,8.667915964586086,8.58157372802476,119,128706,0,0.0
ImgROI_0_Tile_19_Date_20240911.tif,8.597497853809461,8.61078232633925,8.632939625878308,128,135224,0,0.0
ImgROI_0_Tile_19_Date_20240916.tif,8.676242957669155,8.64754806461382,8.63971828796233,124,128753,0,0.0
ImgROI_0_Tile_19_Date_20240921.tif,8.491105267944166,8.520615846572982,8.506007407837469,122,140233,0,0.0
ImgROI_0_Tile_19_Date_20240926.tif,8.677231308731177,8.674118861432266,8.713480487216968,133,135523,0,0.0
ImgROI_0_Tile_20_Date_20240603.tif,8.836955645320238,8.771065855041424,8.753260422696753,130,66362,828,1.26
ImgROI_0_Tile_20_Date_20240608.tif,3.083249457642695,3.148825150087276,3.3115365285980056,3,1208,42941,65.52
ImgROI_0_Tile_20_Date_20240613.tif,8.765349241075846,8.705142429933233,8.772698947297561,105,53026,0,0.0
ImgROI_0_Tile_20_Date_20240618.tif,8.967000310659987,8.854168250722417,8.824703158947559,91,51179,8145,12.43
ImgROI_0_Tile_20_Date_20240623.tif,1.3142568098177483,1.2745241484232777,1.275162462219727,6,7150,62974,96.09
ImgROI_0_Tile_20_Date_20240628.tif,8.961573824984155,8.929344471417092,8.913211190784848,122,63549,0,0.0
ImgROI_0_Tile_20_Date_20240703.tif,0.0,0.0,0.0,2,519,59987,91.53
ImgROI_0_Tile_20_Date_20240708.tif,8.997363782559706,8.986998027373907,9.018835429689489,121,76967,1589,2.42
ImgROI_0_Tile_20_Date_20240713.tif,9.019575566447676,8.924401629039082,9.007435836587712,114,68244,3541,5.4
ImgROI_0_Tile_20_Date_20240718.tif,8.989291216231294,9.039375061865032,9.00065717450369,122,74540,408,0.62
ImgROI_0_Tile_20_Date_20240723.tif,8.971452149057244,8.974564596356155,8.961679220813938,122,68035,0,0.0
ImgROI_0_Tile_20_Date_20240728.tif,9.048599647249048,8.992155449226372,9.081256308006152,54,32503,24658,37.63
ImgROI_0_Tile_20_Date_20240802.tif,8.99625082296039,9.016626787142352,8.993646656293725,124,78751,0,0.0
ImgROI_0_Tile_20_Date_20240807.tif,9.099107227204781,9.040736235768179,9.085238925227456,134,71770,0,0.0
ImgROI_0_Tile_20_Date_20240812.tif,3.3972188314159566,3.4051995758449984,3.4338454091783315,28,29297,30539,46.6
ImgROI_0_Tile_20_Date_20240817.tif,8.973451636756842,8.906121550891545,9.064959359380325,133,70823,0,0.0
ImgROI_0_Tile_20_Date_20240822.tif,2.9937671079806987,2.924062893316476,2.862261811253053,46,52209,35464,54.11
ImgROI_0_Tile_20_Date_20240827.tif,9.000787207667896,8.91594539061572,8.984393860707241,132,81496,0,0.0
ImgROI_0_Tile_20_Date_20240901.tif,8.980038420644812,8.991438013746585,9.036951839843441,149,97905,0,0.0
ImgROI_0_Tile_20_Date_20240906.tif,8.996465402434845,8.959498788469269,8.98907663675684,152,88918,0,0.0
ImgROI_0_Tile_20_Date_20240911.tif,9.027207121802602,8.966458395198364,9.000018860707241,158,100547,0,0.0
ImgROI_0_Tile_20_Date_20240916.tif,8.949505856124595,8.975123788469267,8.950047771586219,147,86590,0,0.0
ImgROI_0_Tile_20_Date_20240921.tif,8.870216985044411,8.945150416062166,8.897909953903971,138,94375,0,0.0
ImgROI_0_Tile_20_Date_20240926.tif,8.961972921971729,8.998510376988397,8.986178768932385,145,72019,0,0.0
ImgROI_0_Tile_21_Date_20240603.tif,6.656883822454803,6.705580666821515,6.8103046724514185,29,79494,8442,12.88
ImgROI_0_Tile_21_Date_20240608.tif,3.3557750788508147,3.284622307324734,3.286748255320491,21,20596,55476,84.65
ImgROI_0_Tile_21_Date_20240613.tif,6.7319496150661875,6.751587978159299,6.775282046499232,3,4588,1562,2.38
ImgROI_0_Tile_21_Date_20240618.tif,7.4975807993876495,7.617742604483826,7.665767773102415,25,65490,11746,17.92
ImgROI_0_Tile_21_Date_20240623.tif,0.0,0.0,0.0,5,3049,64452,98.35
ImgROI_0_Tile_21_Date_20240628.tif,7.673700507862606,7.58818778885343,7.666586799214168,31,101559,0,0.0
ImgROI_0_Tile_21_Date_20240703.tif,5.65838376960241,5.721001834761366,5.768221447400026,0,0,27121,41.38
ImgROI_0_Tile_21_Date_20240708.tif,7.749742117311616,7.799387666434216,7.758484546450699,30,104838,0,0.0
ImgROI_0_Tile_21_Date_20240713.tif,7.4779164754342755,7.408939002173102,7.537397126045624,30,101204,0,0.0
ImgROI_0_Tile_21_Date_20240718.tif,7.6883311160647025,7.7750593588907595,7.744445033104429,34,91032,2226,3.4
ImgROI_0_Tile_21_Date_20240723.tif,7.602771144359573,7.57268924914959,7.6811324918271655,33,105218,1084,1.65
ImgROI_0_Tile_21_Date_20240728.tif,8.204046901864345,8.17277427546551,8.15663742196522,28,76665,5333,8.14
ImgROI_0_Tile_21_Date_20240802.tif,7.823678059705119,7.792749108361893,7.882854390852959,31,94037,0,0.0
ImgROI_0_Tile_21_Date_20240807.tif,8.095964244176276,8.01133607331329,8.182688086126845,35,95162,0,0.0
ImgROI_0_Tile_21_Date_20240812.tif,0.5353065721291457,0.5956688994387148,0.6358129198413931,19,19230,55925,85.33
ImgROI_0_Tile_21_Date_20240817.tif,7.878488157306826,7.792451346945741,7.933674082038415,31,98821,0,0.0
ImgROI_0_Tile_21_Date_20240822.tif,1.64520654125037,1.6312027814819283,1.6567011062432897,26,19441,36306,55.4
ImgROI_0_Tile_21_Date_20240827.tif,7.799856470801633,7.742336810703477,7.791984382465146,32,94374,0,0.0
ImgROI_0_Tile_21_Date_20240901.tif,7.994804628978735,7.904062183839446,8.009088226944803,29,93468,0,0.0
ImgROI_0_Tile_21_Date_20240906.tif,7.971364414516387,7.809305420978975,7.900539123433046,29,98277,0,0.0
ImgROI_0_Tile_21_Date_20240911.tif,8.057740933663734,7.983428197861972,7.982035778654672,32,97413,604,0.92
ImgROI_0_Tile_21_Date_20240916.tif,8.12219942585102,8.016723570114612,8.114304371366911,30,94100,0,0.0
ImgROI_0_Tile_21_Date_20240921.tif,8.09953384567972,7.993364118445411,8.056331633323849,30,93509,0,0.0
ImgROI_0_Tile_21_Date_20240926.tif,7.608733949845402,7.71929910755025,7.680354070351454,34,97173,4786,7.3
ImgROI_0_Tile_22_Date_20240603.tif,8.785584322839776,8.807880653037996,8.736800021024182,35,79789,9960,15.2
ImgROI_0_Tile_22_Date_20240608.tif,5.509625320585469,5.566661712509903,5.6081019894927335,14,16828,13716,20.93
ImgROI_0_Tile_22_Date_20240613.tif,8.207419705318074,8.154078527205671,8.017467927497488,16,15433,0,0.0
ImgROI_0_Tile_22_Date_20240618.tif,7.946307109865383,8.223953831015876,8.277659725979245,37,88417,6369,9.72
ImgROI_0_Tile_22_Date_20240623.tif,0.0,0.0,0.0,2,3455,62354,95.14
ImgROI_0_Tile_22_Date_20240628.tif,8.644784736106878,8.571640919602755,8.458498600194329,46,111648,0,0.0
ImgROI_0_Tile_22_Date_20240703.tif,7.3782423118688145,7.315586004558161,7.258727069708446,3,57,28092,42.86
ImgROI_0_Tile_22_Date_20240708.tif,8.819050241772693,8.668302276263818,8.587126673996753,49,111076,0,0.0
ImgROI_0_Tile_22_Date_20240713.tif,8.694827801175146,8.61667359761951,8.636899541821208,48,99563,1141,1.74
ImgROI_0_Tile_22_Date_20240718.tif,8.796855734536214,8.744885157715595,8.715307309428022,55,93613,123,0.19
ImgROI_0_Tile_22_Date_20240723.tif,8.615318925993595,8.614567855684431,8.542079429493072,48,89118,0,0.0
ImgROI_0_Tile_22_Date_20240728.tif,8.303925020213892,8.268537051866533,8.216710211993565,43,78089,6029,9.2
ImgROI_0_Tile_22_Date_20240802.tif,8.737686549124463,8.704483266617249,8.587593040643084,60,103982,0,0.0
ImgROI_0_Tile_22_Date_20240807.tif,8.894801079473105,8.83198652879578,8.74649361263731,60,105470,0,0.0
ImgROI_0_Tile_22_Date_20240812.tif,8.724324676020517,8.725034750817372,8.686232317145782,45,69517,11265,17.19
ImgROI_0_Tile_22_Date_20240817.tif,8.81184599360781,8.75088268752912,8.72928100723513,54,99683,0,0.0
ImgROI_0_Tile_22_Date_20240822.tif,0.0,0.0,0.0,15,21163,55994,85.44
ImgROI_0_Tile_22_Date_20240827.tif,8.80403349360781,8.668889678579397,8.691365101663823,54,95424,0,0.0
ImgROI_0_Tile_22_Date_20240901.tif,8.814331979134849,8.783527496261645,8.723383448624478,66,99396,0,0.0
ImgROI_0_Tile_22_Date_20240906.tif,8.779810369995664,8.7340146947656,8.784053053545378,59,101166,0,0.0
ImgROI_0_Tile_22_Date_20240911.tif,8.811401409766278,8.877769418716001,8.728794509407686,71,99518,829,1.26
ImgROI_0_Tile_22_Date_20240916.tif,8.86336298909194,8.743263917484036,8.786346242402765,64,98504,0,0.0
ImgROI_0_Tile_22_Date_20240921.tif,8.814924806077341,8.78365752942585,8.741697161601394,66,98470,0,0.0
ImgROI_0_Tile_22_Date_20240926.tif,8.665470744812854,8.54473361613581,8.541457500843316,71,44964,5300,8.09
ImgROI_0_Tile_23_Date_20240603.tif,8.377760650979546,8.307527057716042,8.376302863794733,25,125800,1325,2.02
ImgROI_0_Tile_23_Date_20240608.tif,5.427782200059885,5.426076413518079,5.45645267072764,23,35511,26266,40.08
ImgROI_0_Tile_23_Date_20240613.tif,7.842312333948491,7.814754302105534,7.87208568907028,18,136171,0,0.0
ImgROI_0_Tile_23_Date_20240618.tif,8.34740524328952,8.382892502212325,8.35406644257234,14,128080,1781,2.72
ImgROI_0_Tile_23_Date_20240623.tif,0.0,0.0,0.0,3,567,65240,99.55
ImgROI_0_Tile_23_Date_20240628.tif,8.338697936032705,8.27810930455401,8.336928452700187,19,140531,0,0.0
ImgROI_0_Tile_23_Date_20240703.tif,0.0,0.0,0.0,7,6278,62503,95.37
ImgROI_0_Tile_23_Date_20240708.tif,8.4590814963566,8.43377904797452,8.39699695152206,22,137474,0,0.0
ImgROI_0_Tile_23_Date_20240713.tif,8.268659006009383,8.306325978938434,8.391374096308532,22,138352,0,0.0
ImgROI_0_Tile_23_Date_20240718.tif,8.452763776291997,8.413503973469034,8.468863422094861,21,125733,25,0.04
ImgROI_0_Tile_23_Date_20240723.tif,8.328465786879159,8.355998660613178,8.342808734659348,21,139285,0,0.0
ImgROI_0_Tile_23_Date_20240728.tif,2.6242916710579616,2.624799951690205,2.59688409069879,25,23677,23962,36.56
ImgROI_0_Tile_23_Date_20240802.tif,8.407291864181056,8.429078061988164,8.406783583548812,23,145228,0,0.0
ImgROI_0_Tile_23_Date_20240807.tif,8.52487846116863,8.608048126508379,8.600377511697163,18,136043,0,0.0
ImgROI_0_Tile_23_Date_20240812.tif,2.407059277101279,2.444206835711931,2.474393342168931,32,69453,13946,21.28
ImgROI_0_Tile_23_Date_20240817.tif,8.45921510238885,8.465479056442963,8.473857175953741,22,144450,0,0.0
ImgROI_0_Tile_23_Date_20240822.tif,1.7906586299043687,1.7854502965710353,1.9822986047938043,32,18984,38994,59.5
ImgROI_0_Tile_23_Date_20240827.tif,8.46519742225659,8.456522816543892,8.500324428701271,21,140105,0,0.0
ImgROI_0_Tile_23_Date_20240901.tif,8.433476564268613,8.482275288206075,8.44952129582888,22,140910,0,0.0
ImgROI_0_Tile_23_Date_20240906.tif,8.470572996451555,8.468506957431625,8.489672333040614,26,142857,0,0.0
ImgROI_0_Tile_23_Date_20240911.tif,8.52083399891548,8.520732175953741,8.52487846116863,16,66143,0,0.0
ImgROI_0_Tile_23_Date_20240916.tif,8.545267210660432,8.604817498069842,8.552437823995938,17,68512,0,0.0
ImgROI_0_Tile_23_Date_20240921.tif,8.383737116326694,8.420221723806474,8.436954258778876,17,92088,0,0.0
ImgROI_0_Tile_23_Date_20240926.tif,8.532309140832547,8.563378196187472,8.583346784225323,20,93037,0,0.0
ImgROI_0_Tile_24_Date_20240603.tif,7.527394538280327,7.493986244991723,7.429211191191524,74,115378,2513,3.83
ImgROI_0_Tile_24_Date_20240608.tif,7.6599515183917335,7.6195159924640095,7.722082268418653,80,105874,1903,2.9
ImgROI_0_Tile_24_Date_20240613.tif,8.166100075926007,8.169615408027378,8.09496046822163,78,147493,0,0.0
ImgROI_0_Tile_24_Date_20240618.tif,8.337752217295021,8.244742569000051,8.330830018398528,81,65797,0,0.0
ImgROI_0_Tile_24_Date_20240623.tif,1.1090290191963441,1.1886958320679473,1.1779890371115358,8,10424,62001,94.61
ImgROI_0_Tile_24_Date_20240628.tif,8.248728974036238,8.279201414633787,8.296871174240499,76,72831,0,0.0
ImgROI_0_Tile_24_Date_20240703.tif,1.4250768087798906,1.451118475446557,1.4020533895738438,17,5228,62349,95.14
ImgROI_0_Tile_24_Date_20240708.tif,8.38987389174622,8.433094314038847,8.318512128937618,82,75624,0,0.0
ImgROI_0_Tile_24_Date_20240713.tif,8.305028501826,8.259355298942031,8.241521871341734,80,74038,0,0.0
ImgROI_0_Tile_24_Date_20240718.tif,6.167994936258095,5.967919894191661,5.947309472540075,43,78108,19686,30.04
ImgROI_0_Tile_24_Date_20240723.tif,8.18455118275006,8.295262719318785,8.15529445799883,80,73229,0,0.0
ImgROI_0_Tile_24_Date_20240728.tif,8.708741375059589,8.63364427604825,8.620935353809461,50,66934,19271,29.41
ImgROI_0_Tile_24_Date_20240802.tif,8.16477704300555,8.181986075539683,8.176992536627646,82,73200,0,0.0
ImgROI_0_Tile_24_Date_20240807.tif,8.293994370882418,8.30787366218084,8.255797334516325,95,77154,0,0.0
ImgROI_0_Tile_24_Date_20240812.tif,3.409028247499481,3.3818982554935575,3.4140520602453295,29,25371,32388,49.42
ImgROI_0_Tile_24_Date_20240817.tif,8.294058282619972,8.278839310396796,8.23580604520007,87,130595,0,0.0
ImgROI_0_Tile_24_Date_20240822.tif,7.866508094060386,7.782154607177935,7.686043570138118,52,83633,9387,14.32
ImgROI_0_Tile_24_Date_20240827.tif,8.459698960633514,8.383624359813979,8.382015904892265,82,120028,0,0.0
ImgROI_0_Tile_24_Date_20240901.tif,8.464050827827897,8.533816706077788,8.571226182775717,89,52035,0,0.0
ImgROI_0_Tile_24_Date_20240906.tif,8.563837417097712,8.547060398042108,8.50573855896094,86,116735,0,0.0
ImgROI_0_Tile_24_Date_20240911.tif,8.578860377713424,8.565133960924882,8.55796898716313,94,125335,0,0.0
ImgROI_0_Tile_24_Date_20240916.tif,8.567754485769438,8.48150243509211,8.562189687772866,89,116681,0,0.0
ImgROI_0_Tile_24_Date_20240921.tif,8.460139971607,8.425385573056605,8.469334495029683,86,124661,0,0.0
ImgROI_0_Tile_24_Date_20240926.tif,8.652058175174878,8.647687095272982,8.650025770984326,100,130886,0,0.0
ImgROI_0_Tile_25_Date_20240603.tif,7.958774536120707,7.868810296413995,7.939830371695341,94,108400,0,0.0
ImgROI_0_Tile_25_Date_20240608.tif,5.462450200541165,5.4641749023762385,5.4878724687046505,40,33354,4921,7.51
ImgROI_0_Tile_25_Date_20240613.tif,7.786228660847415,7.8496932372784975,7.827534860089118,81,87334,0,0.0
ImgROI_0_Tile_25_Date_20240618.tif,7.122799644753915,7.1082879059554855,7.16997335380245,87,157289,2305,3.52
ImgROI_0_Tile_25_Date_20240623.tif,0.0,0.0,0.0,2,2,51398,78.43
ImgROI_0_Tile_25_Date_20240628.tif,8.028827673319057,7.977277472899231,8.012483386080405,86,92762,0,0.0
ImgROI_0_Tile_25_Date_20240703.tif,3.1835368378118107,3.280442365521918,3.275872345985034,7,2589,63606,97.06
ImgROI_0_Tile_25_Date_20240708.tif,8.081340165601299,8.067191950546784,8.138920108798844,89,129278,0,0.0
ImgROI_0_Tile_25_Date_20240713.tif,7.91903308182606,7.8807058722284875,7.904471766756532,90,123237,1295,1.98
ImgROI_0_Tile_25_Date_20240718.tif,5.905746605427703,5.857629151231148,5.900299270232336,51,80053,18059,27.56
ImgROI_0_Tile_25_Date_20240723.tif,7.927540664540093,7.932099765337662,7.983451026122502,91,126500,0,0.0
ImgROI_0_Tile_25_Date_20240728.tif,7.895299458948451,7.9440057725011535,8.012661187751117,78,111380,7450,11.37
ImgROI_0_Tile_25_Date_20240802.tif,8.119447734421817,8.046277643771246,7.999665495143788,104,135299,0,0.0
ImgROI_0_Tile_25_Date_20240807.tif,8.256865022208522,8.159459740974388,8.209519164220543,104,131395,0,0.0
ImgROI_0_Tile_25_Date_20240812.tif,7.9667235524527005,7.925239626419855,7.930998872709768,65,50890,16008,24.43
ImgROI_0_Tile_25_Date_20240817.tif,8.057137173170267,8.033858849822204,8.13581665899489,97,125186,0,0.0
ImgROI_0_Tile_25_Date_20240822.tif,8.225155801298282,8.193141027205671,8.204633445774228,56,46201,22890,34.93
ImgROI_0_Tile_25_Date_20240827.tif,8.170637319039209,8.157746733816921,8.193877806042655,104,126471,0,0.0
ImgROI_0_Tile_25_Date_20240901.tif,8.36079175372789,8.382342307594168,8.407483742377106,102,124389,0,0.0
ImgROI_0_Tile_25_Date_20240906.tif,8.369724144116454,8.337189452313863,8.370149730197316,104,128619,0,0.0
ImgROI_0_Tile_25_Date_20240911.tif,8.430662094522297,8.399294846667937,8.415785525248682,107,125804,0,0.0
ImgROI_0_Tile_25_Date_20240916.tif,8.380280056389124,8.321225479248955,8.328042052557164,104,128370,0,0.0
ImgROI_0_Tile_25_Date_20240921.tif,8.31914123029227,8.206842088321366,8.28327143269496,101,136545,0,0.0
ImgROI_0_Tile_25_Date_20240926.tif,8.4703001448133,8.47072030626725,8.458153269217245,90,117597,2269,3.46
ImgROI_0_Tile_26_Date_20240603.tif,8.310684991868909,8.411060116874747,8.356709165303714,20,66656,5418,8.27
ImgROI_0_Tile_26_Date_20240608.tif,8.508657061358091,8.491952736588157,8.461924879832141,19,69405,615,0.94
ImgROI_0_Tile_26_Date_20240613.tif,8.254961932843752,8.165331743777015,8.121325683060581,16,69174,0,0.0
ImgROI_0_Tile_26_Date_20240618.tif,8.246098103329444,8.261924897494055,8.29105458907205,17,68468,0,0.0
ImgROI_0_Tile_26_Date_20240623.tif,1.4377671288416232,1.495760809448525,1.5034432762843195,1,1305,64221,97.99
ImgROI_0_Tile_26_Date_20240628.tif,8.194877090655652,8.233152818811401,8.216003191861512,17,68652,0,0.0
ImgROI_0_Tile_26_Date_20240703.tif,0.0,0.0,0.0,5,7026,59656,91.03
ImgROI_0_Tile_26_Date_20240708.tif,8.406986310998688,8.366372694955508,8.380679153376699,16,67828,0,0.0
ImgROI_0_Tile_26_Date_20240713.tif,8.348597324572172,8.25411640025578,8.308142726004208,16,68432,0,0.0
ImgROI_0_Tile_26_Date_20240718.tif,7.298021594428693,7.2574598044022745,7.238982423431774,8,64114,3780,5.77
ImgROI_0_Tile_26_Date_20240723.tif,8.328042267504005,8.337194876940774,8.357590053830243,16,68118,0,0.0
ImgROI_0_Tile_26_Date_20240728.tif,6.86196090052163,6.863815736251978,6.897509886534501,14,65310,19280,29.42
ImgROI_0_Tile_26_Date_20240802.tif,8.405830719075038,8.429810134536659,8.423334386052227,16,100220,0,0.0
ImgROI_0_Tile_26_Date_20240807.tif,8.609042904968067,8.615294288659175,8.638168808731177,17,97961,0,0.0
ImgROI_0_Tile_26_Date_20240812.tif,5.650288083648757,5.6676607841764755,5.742219540594236,20,45913,25783,39.34
ImgROI_0_Tile_26_Date_20240817.tif,8.46812513709554,8.508400567897727,8.588306903254823,18,104128,0,0.0
ImgROI_0_Tile_26_Date_20240822.tif,8.246019677085195,8.252299056031932,8.290214961603239,23,66368,7013,10.7
ImgROI_0_Tile_26_Date_20240827.tif,8.596203949565071,8.580385219610154,8.613143703328998,17,130512,0,0.0
ImgROI_0_Tile_26_Date_20240901.tif,8.60894650663324,8.629516200770116,8.598311687624072,17,130040,0,0.0
ImgROI_0_Tile_26_Date_20240906.tif,8.607460724192798,8.587404950261918,8.63187215313295,17,129285,0,0.0
ImgROI_0_Tile_26_Date_20240911.tif,8.659510422696755,8.635039084780775,8.692738127591548,17,130172,0,0.0
ImgROI_0_Tile_26_Date_20240916.tif,8.57721828796233,8.588533334753857,8.600441208487876,18,130468,0,0.0
ImgROI_0_Tile_26_Date_20240921.tif,8.487122650722862,8.478118069440212,8.537470135553056,16,104688,0,0.0
ImgROI_0_Tile_26_Date_20240926.tif,8.677933319318338,8.656637192206718,8.643241684273391,20,67131,2987,4.56
ImgROI_0_Tile_27_Date_20240603.tif,8.43471648755567,8.37570187865353,8.263445369006961,99,122783,485,0.74
ImgROI_0_Tile_27_Date_20240608.tif,7.176459271529996,7.07780051460474,7.123562555005426,64,99090,8764,13.37
ImgROI_0_Tile_27_Date_20240613.tif,8.247443134001543,8.17498383648625,8.09166328846276,95,114433,0,0.0
ImgROI_0_Tile_27_Date_20240618.tif,7.023494307045713,7.088461389090662,7.098320381842582,80,108905,3263,4.98
ImgROI_0_Tile_27_Date_20240623.tif,1.2460193463326354,1.2634501040773136,1.2872322167159729,7,24327,57354,87.52
ImgROI_0_Tile_27_Date_20240628.tif,8.42229133569445,8.322059947636262,8.30544395699146,115,125759,0,0.0
ImgROI_0_Tile_27_Date_20240703.tif,7.116797261536404,7.1084800537722055,7.151344226348435,55,22895,6627,10.11
ImgROI_0_Tile_27_Date_20240708.tif,8.615499655691833,8.393914566184485,8.413278475255268,103,130319,0,0.0
ImgROI_0_Tile_27_Date_20240713.tif,8.44641806097177,8.331475692877905,8.29466769868846,113,127599,0,0.0
ImgROI_0_Tile_27_Date_20240718.tif,6.195828569192985,6.2237786510575095,6.255666964853958,56,78577,12610,19.24
ImgROI_0_Tile_27_Date_20240723.tif,8.509921836926415,8.338470786195249,8.219124636655378,105,119223,0,0.0
ImgROI_0_Tile_27_Date_20240728.tif,5.745354699350943,5.977013781123808,6.019334879138474,70,25663,17292,26.39
ImgROI_0_Tile_27_Date_20240802.tif,8.521233310849894,8.42823980578597,8.45470163390659,103,125334,0,0.0
ImgROI_0_Tile_27_Date_20240807.tif,8.619159658026117,8.566432586269423,8.526735345341018,110,123692,0,0.0
ImgROI_0_Tile_27_Date_20240812.tif,3.0204048450040353,3.0735502156656973,3.0396960489990303,27,13258,58491,89.25
ImgROI_0_Tile_27_Date_20240817.tif,8.617150957884721,8.563286504141132,8.485606806321089,102,124271,0,0.0
ImgROI_0_Tile_27_Date_20240822.tif,0.25806134312033263,0.2125027882628724,0.1721301143785378,22,42871,46080,70.31
ImgROI_0_Tile_27_Date_20240827.tif,8.638277992375844,8.612219049057689,8.60549957761107,99,123224,0,0.0
ImgROI_0_Tile_27_Date_20240901.tif,8.646997869995664,8.657595481307407,8.606666103085695,105,121478,0,0.0
ImgROI_0_Tile_27_Date_20240906.tif,8.789911552699742,8.740680600336907,8.684774744907807,109,121994,0,0.0
ImgROI_0_Tile_27_Date_20240911.tif,8.770721242402766,8.666091781957812,8.619785186512722,115,130645,0,0.0
ImgROI_0_Tile_27_Date_20240916.tif,8.750786289194291,8.759678113964227,8.653974753376252,112,129642,0,0.0
ImgROI_0_Tile_27_Date_20240921.tif,8.630389943560555,8.588996128532143,8.588273268425445,101,124024,0,0.0
ImgROI_0_Tile_27_Date_20240926.tif,8.776370586709584,8.804801840568464,8.763265207066004,111,124042,1035,1.58
ImgROI_0_Tile_28_Date_20240603.tif,8.409475869393772,8.225148580682623,8.315233946939417,51,129470,0,0.0
ImgROI_0_Tile_28_Date_20240608.tif,7.331111183200216,7.192279655303783,7.242922552474658,44,34243,45306,69.13
ImgROI_0_Tile_28_Date_20240613.tif,8.130524225246255,8.188979317098159,8.171620675367999,10,16916,0,0.0
ImgROI_0_Tile_28_Date_20240618.tif,8.168964337652637,8.168528966252904,8.085186191611044,54,117726,558,0.85
ImgROI_0_Tile_28_Date_20240623.tif,0.0,0.0,0.0,3,713,65111,99.35
ImgROI_0_Tile_28_Date_20240628.tif,8.447875633209742,8.390995848840491,8.335717116025053,43,115804,0,0.0
ImgROI_0_Tile_28_Date_20240703.tif,2.0054724437419273,1.9802145338358699,1.936700232386703,16,17646,59696,91.09
ImgROI_0_Tile_28_Date_20240708.tif,8.519948404100463,8.424169787724798,8.466982115534892,52,123022,0,0.0
ImgROI_0_Tile_28_Date_20240713.tif,8.512051357790215,8.443616591482138,8.413247694955508,42,40006,7403,11.3
ImgROI_0_Tile_28_Date_20240718.tif,8.201201625201929,8.152789847453015,8.089786035263085,49,115592,993,1.52
ImgROI_0_Tile_28_Date_20240723.tif,8.586013714397438,8.478332648914664,8.500681826649773,42,104135,0,0.0
ImgROI_0_Tile_28_Date_20240728.tif,8.536773764539646,8.512115054580928,8.663769464424357,51,47587,3418,5.22
ImgROI_0_Tile_28_Date_20240802.tif,8.605376690182954,8.513209804243486,8.538697703423953,48,121278,0,0.0
ImgROI_0_Tile_28_Date_20240807.tif,8.673917067267656,8.750752654364913,8.73372099360781,61,151876,0,0.0
ImgROI_0_Tile_28_Date_20240812.tif,6.646311140405919,6.669110326609471,6.608852603985987,47,93964,8540,13.03
ImgROI_0_Tile_28_Date_20240817.tif,8.709379688856037,8.68175041678719,8.696640704655913,49,104278,0,0.0
ImgROI_0_Tile_28_Date_20240822.tif,6.712649000267943,6.886157212280444,6.890004371710631,41,64464,24083,36.75
ImgROI_0_Tile_28_Date_20240827.tif,8.701521702002077,8.752622108900304,8.713277759767092,48,114862,0,0.0
ImgROI_0_Tile_28_Date_20240901.tif,8.723976490513811,8.856192375756434,8.798135934997157,55,57208,0,0.0
ImgROI_0_Tile_28_Date_20240906.tif,8.829478760463939,8.735224985985004,8.863471957789768,57,110574,0,0.0
ImgROI_0_Tile_28_Date_20240911.tif,8.855184811986904,8.832267444643726,8.829352300167779,61,51042,0,0.0
ImgROI_0_Tile_28_Date_20240916.tif,8.790764445970643,8.867189084055749,8.84113014073759,56,104883,0,0.0
ImgROI_0_Tile_28_Date_20240921.tif,8.84223952746886,8.796351026772015,8.809665561263138,55,106752,0,0.0
ImgROI_0_Tile_28_Date_20240926.tif,8.874182325614225,8.901777962853693,8.888606246836618,52,103527,0,0.0
ImgROI_0_Tile_29_Date_20240603.tif,5.880150174724957,5.788974841745429,5.765669953398875,40,41598,34038,51.94
ImgROI_0_Tile_29_Date_20240608.tif,1.6072996064538136,1.6118696259906975,1.609265459324031,14,7371,62794,95.82
ImgROI_0_Tile_29_Date_20240613.tif,6.430099800047259,6.45316090433809,6.484354568230307,0,0,1964,3.0
ImgROI_0_Tile_29_Date_20240618.tif,7.994983936811782,7.902868492713573,7.830850421118608,16,57580,14455,22.06
ImgROI_0_Tile_29_Date_20240623.tif,4.143949678295959,4.1316877776197884,4.15160677412515,3,4921,63074,96.24
ImgROI_0_Tile_29_Date_20240628.tif,7.95488117149814,7.885669564126035,7.882321687833134,14,79361,0,0.0
ImgROI_0_Tile_29_Date_20240703.tif,2.8002103281390456,2.9943091468315486,3.0316030572947996,15,8037,60599,92.47
ImgROI_0_Tile_29_Date_20240708.tif,8.057661811980397,7.969157353011155,8.011089725579986,16,78778,0,0.0
